home,away,won,home_attack,home_defense,away_attack,away_defense
3,1,home,1.175591111111111,1.1865332777777777,0.8954459444444445,1.191318111111111
0,1,away,1.1723350588235293,1.0030268235294117,1.7699647777777778,0.9467812222222223
0,0,draw,1.0806246875,1.4360445625,0.935531,1.5159768823529411
2,0,home,1.7132666470588236,0.7326434117647059,1.4858468235294118,0.9190325294117647
1,2,away,1.2899496470588236,1.0841144705882353,1.119852294117647,1.60602
1,2,away,1.127959,1.1672898235294118,1.3318291176470587,1.0827218823529412
1,1,draw,0.8954459444444445,1.191318111111111,1.0216539411764707,1.4371516470588235
1,1,draw,1.0806246875,1.4360445625,1.1723350588235293,1.0030268235294117
7,1,home,1.644123,0.7707154117647058,0.8763042941176471,1.5063064117647058
0,0,draw,1.119852294117647,1.60602,1.1972761764705881,1.5284623529411765
0,3,away,0.935531,1.5159768823529411,1.2899496470588236,1.0841144705882353
2,0,home,1.175591111111111,1.1865332777777777,1.2564929411764707,1.2934597647058823
3,0,home,1.4858468235294118,0.9190325294117647,0.8639712941176471,1.601700882352941
6,1,home,1.7699647777777778,0.9467812222222223,1.127959,1.1672898235294118
1,3,away,1.3318291176470587,1.0827218823529412,1.7132666470588236,0.7326434117647059
1,1,draw,1.7132666470588236,0.7326434117647059,1.119852294117647,1.60602
1,4,away,1.1972761764705881,1.5284623529411765,1.644123,0.7707154117647058
0,1,away,0.935531,1.5159768823529411,1.4858468235294118,0.9190325294117647
2,1,home,1.2899496470588236,1.0841144705882353,0.8954459444444445,1.191318111111111
4,2,home,0.8639712941176471,1.601700882352941,1.7699647777777778,0.9467812222222223
2,1,home,0.8763042941176471,1.5063064117647058,1.3318291176470587,1.0827218823529412
1,3,away,1.0216539411764707,1.4371516470588235,1.1723350588235293,1.0030268235294117
3,3,draw,1.2564929411764707,1.2934597647058823,1.0806246875,1.4360445625
3,1,home,1.127959,1.1672898235294118,1.175591111111111,1.1865332777777777
2,2,draw,1.644123,0.7707154117647058,1.2899496470588236,1.0841144705882353
2,1,home,1.3318291176470587,1.0827218823529412,1.0216539411764707,1.4371516470588235
0,0,draw,0.8954459444444445,1.191318111111111,0.8639712941176471,1.601700882352941
3,0,home,1.4858468235294118,0.9190325294117647,1.1972761764705881,1.5284623529411765
1,0,home,1.7132666470588236,0.7326434117647059,0.935531,1.5159768823529411
3,1,home,1.0806246875,1.4360445625,0.8763042941176471,1.5063064117647058
3,0,home,1.7699647777777778,0.9467812222222223,1.2564929411764707,1.2934597647058823
1,2,away,1.1723350588235293,1.0030268235294117,1.127959,1.1672898235294118
3,1,home,1.175591111111111,1.1865332777777777,1.119852294117647,1.60602
1,2,away,1.644123,0.7707154117647058,1.7699647777777778,0.9467812222222223
0,1,away,0.8763042941176471,1.5063064117647058,1.1723350588235293,1.0030268235294117
1,1,draw,1.4858468235294118,0.9190325294117647,1.0806246875,1.4360445625
2,1,home,1.127959,1.1672898235294118,0.8639712941176471,1.601700882352941
0,2,away,1.0216539411764707,1.4371516470588235,1.7132666470588236,0.7326434117647059
0,1,away,1.119852294117647,1.60602,0.8954459444444445,1.191318111111111
3,1,home,1.1972761764705881,1.5284623529411765,1.3318291176470587,1.0827218823529412
0,1,away,0.935531,1.5159768823529411,1.2564929411764707,1.2934597647058823
0,4,away,1.2899496470588236,1.0841144705882353,1.175591111111111,1.1865332777777777
3,3,draw,0.8954459444444445,1.191318111111111,1.644123,0.7707154117647058
2,3,away,0.8639712941176471,1.601700882352941,1.119852294117647,1.60602
0,4,away,1.0216539411764707,1.4371516470588235,1.127959,1.1672898235294118
5,1,home,1.7132666470588236,0.7326434117647059,0.8763042941176471,1.5063064117647058
2,2,draw,1.0806246875,1.4360445625,1.2899496470588236,1.0841144705882353
6,1,home,1.2564929411764707,1.2934597647058823,1.1972761764705881,1.5284623529411765
0,1,away,1.7699647777777778,0.9467812222222223,1.3318291176470587,1.0827218823529412
2,1,home,1.1723350588235293,1.0030268235294117,0.935531,1.5159768823529411
1,1,draw,1.175591111111111,1.1865332777777777,1.4858468235294118,0.9190325294117647
2,0,home,1.4858468235294118,0.9190325294117647,0.8954459444444445,1.191318111111111
0,0,draw,1.1972761764705881,1.5284623529411765,1.1723350588235293,1.0030268235294117
1,1,draw,1.3318291176470587,1.0827218823529412,1.2899496470588236,1.0841144705882353
0,2,away,1.119852294117647,1.60602,1.0806246875,1.4360445625
0,0,draw,1.7699647777777778,0.9467812222222223,1.175591111111111,1.1865332777777777
1,1,draw,1.127959,1.1672898235294118,1.7132666470588236,0.7326434117647059
1,1,draw,1.2564929411764707,1.2934597647058823,1.644123,0.7707154117647058
0,3,away,0.935531,1.5159768823529411,1.0216539411764707,1.4371516470588235
1,0,home,0.8763042941176471,1.5063064117647058,0.8639712941176471,1.601700882352941
0,2,away,1.1723350588235293,1.0030268235294117,1.3318291176470587,1.0827218823529412
0,3,away,0.8639712941176471,1.601700882352941,1.7132666470588236,0.7326434117647059
1,0,home,1.175591111111111,1.1865332777777777,0.8763042941176471,1.5063064117647058
0,0,draw,1.644123,0.7707154117647058,1.4858468235294118,0.9190325294117647
2,1,home,1.0216539411764707,1.4371516470588235,1.1972761764705881,1.5284623529411765
0,0,draw,1.2899496470588236,1.0841144705882353,1.2564929411764707,1.2934597647058823
2,2,draw,1.119852294117647,1.60602,1.7699647777777778,0.9467812222222223
2,2,draw,1.0806246875,1.4360445625,1.127959,1.1672898235294118
0,0,draw,0.8954459444444445,1.191318111111111,0.935531,1.5159768823529411
2,0,home,0.8763042941176471,1.5063064117647058,1.0216539411764707,1.4371516470588235
3,1,home,1.2564929411764707,1.2934597647058823,0.8954459444444445,1.191318111111111
1,0,home,1.7699647777777778,0.9467812222222223,1.2899496470588236,1.0841144705882353
0,3,away,0.935531,1.5159768823529411,1.175591111111111,1.1865332777777777
3,1,home,1.1723350588235293,1.0030268235294117,0.8639712941176471,1.601700882352941
2,0,home,1.4858468235294118,0.9190325294117647,1.127959,1.1672898235294118
1,1,draw,1.7132666470588236,0.7326434117647059,1.644123,0.7707154117647058
3,1,home,1.3318291176470587,1.0827218823529412,1.119852294117647,1.60602
1,0,home,0.8954459444444445,1.191318111111111,1.7699647777777778,0.9467812222222223
0,0,draw,1.175591111111111,1.1865332777777777,1.1972761764705881,1.5284623529411765
