home,away,won,home_attack,home_deffense,away_attack,away_deffense
3,3,draw,1.3086097368421052,1.0313999736842105,1.4968801315789473,0.9754717894736842
3,0,home,1.0202257894736841,1.269635052631579,1.186843447368421,1.1306050263157894
4,1,home,1.0905164210526315,1.1081422631578948,1.091423842105263,1.415777447368421
0,1,away,1.132851947368421,1.2427197368421052,1.3086097368421052,1.0313999736842105
2,1,home,1.085966447368421,1.167822,1.0290037631578948,1.4748472631578946
1,2,away,1.186843447368421,1.1306050263157894,1.2654472368421052,1.1424399736842106
0,3,away,1.045630052631579,1.2056986578947368,1.3711441842105263,0.860134947368421
3,2,home,0.8192871052631578,1.4232286578947368,1.4886993421052632,1.2548130526315788
2,1,home,1.1169668421052632,1.2699283421052632,1.3977438947368421,0.9525897368421052
4,2,home,1.2986077105263159,1.0980078684210526,1.11540105,1.264655675
2,2,draw,1.4968801315789473,0.9754717894736842,1.0202257894736841,1.269635052631579
1,2,away,1.054018394736842,1.311274894736842,1.2592189736842105,1.025896
0,0,draw,1.091423842105263,1.415777447368421,1.045630052631579,1.2056986578947368
3,2,home,1.4886993421052632,1.2548130526315788,1.1169668421052632,1.2699283421052632
1,0,home,0.8192871052631578,1.4232286578947368,1.0905164210526315,1.1081422631578948
4,2,home,1.2654472368421052,1.1424399736842106,1.132851947368421,1.2427197368421052
0,4,away,1.0290037631578948,1.4748472631578946,1.4968801315789473,0.9754717894736842
1,3,away,1.2986077105263159,1.0980078684210526,1.186843447368421,1.1306050263157894
2,0,home,1.3977438947368421,0.9525897368421052,1.3711441842105263,0.860134947368421
1,2,away,1.11540105,1.264655675,1.054018394736842,1.311274894736842
1,0,home,1.3086097368421052,1.0313999736842105,1.085966447368421,1.167822
1,3,away,1.0202257894736841,1.269635052631579,1.2592189736842105,1.025896
2,0,home,1.0905164210526315,1.1081422631578948,1.0290037631578948,1.4748472631578946
2,4,away,1.132851947368421,1.2427197368421052,1.091423842105263,1.415777447368421
1,2,away,1.085966447368421,1.167822,1.4886993421052632,1.2548130526315788
2,2,draw,1.2592189736842105,1.025896,1.2654472368421052,1.1424399736842106
2,2,draw,1.186843447368421,1.1306050263157894,1.3977438947368421,0.9525897368421052
1,1,draw,1.045630052631579,1.2056986578947368,1.0202257894736841,1.269635052631579
4,0,home,1.3711441842105263,0.860134947368421,1.3086097368421052,1.0313999736842105
1,1,draw,1.1169668421052632,1.2699283421052632,1.11540105,1.264655675
5,0,home,1.4968801315789473,0.9754717894736842,0.8192871052631578,1.4232286578947368
2,3,away,1.054018394736842,1.311274894736842,1.2986077105263159,1.0980078684210526
